time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-19,4.8,3.0,7.0,0.0,,247.1,22.3,,1008.9,
2018-01-20,4.2,3.0,6.0,0.0,,80.7,12.8,,1003.6,
2018-01-21,4.3,2.0,11.0,5.1,,184.1,11.6,,1011.6,
2018-01-22,9.9,9.0,11.0,13.7,,265.0,17.3,,1012.1,
2018-01-23,11.4,9.0,14.0,0.0,,222.1,19.3,,1015.3,
2018-01-24,10.8,8.0,14.0,0.5,,230.0,27.1,,1007.2,
2018-01-25,8.5,7.0,11.0,7.1,,217.1,18.1,,1007.8,
2018-01-26,6.3,5.0,8.0,0.0,,306.9,7.9,,1018.9,
2018-01-27,8.3,5.0,12.0,0.0,,221.7,17.4,,1026.0,
2018-01-28,12.0,10.0,14.0,0.8,,246.7,24.8,,1030.0,
2018-01-29,10.9,6.0,13.0,0.0,,261.1,25.5,,1027.7,
2018-01-30,6.4,3.0,9.0,0.5,,220.0,11.9,,1026.6,
2018-01-31,7.7,4.0,11.0,0.5,,245.7,27.2,,1005.3,
2018-02-01,5.8,4.0,8.0,2.5,,280.0,24.9,,1003.1,
2018-02-02,6.0,5.0,7.0,0.0,,292.5,17.9,,1010.8,
2018-02-03,5.0,4.0,6.0,0.0,,280.2,8.5,,1008.0,
2018-02-04,4.0,2.0,6.0,5.8,,23.6,13.1,,1024.1,
2018-02-05,3.1,1.0,4.0,0.0,,44.2,12.3,,1026.3,
2018-02-06,2.6,1.0,4.0,0.0,,11.0,11.7,,1018.3,
2018-02-07,3.0,2.0,6.0,0.0,,333.9,11.2,,1020.4,
2018-02-08,4.3,0.0,8.0,0.0,,219.0,15.7,,1017.8,
2018-02-09,5.8,3.0,7.0,4.3,,263.9,23.8,,1010.4,
2018-02-10,5.4,1.0,10.0,1.3,,219.3,19.9,,1011.1,
2018-02-11,6.3,3.0,11.0,3.3,,265.1,31.0,,1003.8,
2018-02-12,3.9,1.0,7.0,0.0,,234.5,19.2,,1014.1,
2018-02-13,4.8,4.0,6.0,0.3,,163.0,18.3,,1002.4,
2018-02-14,5.1,2.0,7.0,2.3,,183.9,17.2,,1004.8,
2018-02-15,8.5,5.0,10.0,5.1,,241.8,18.5,,1009.8,
2018-02-16,6.0,3.0,10.0,0.0,,220.0,13.0,,1024.1,
2018-02-17,6.1,2.0,11.0,0.0,,159.7,7.6,,1022.4,
2018-02-18,7.0,2.0,11.0,0.0,,160.3,8.7,,1021.8,
2018-02-19,9.2,7.0,11.0,0.5,,263.2,10.8,,1017.1,
2018-02-20,8.1,6.0,9.0,1.5,,355.4,14.6,,1020.3,
2018-02-21,4.8,3.0,6.0,0.8,,47.9,8.4,,1026.9,
2018-02-22,3.9,2.0,6.0,0.0,,74.2,15.9,,1024.2,
2018-02-23,2.7,1.0,4.0,0.0,,75.5,19.5,,1021.5,
2018-02-24,3.0,1.0,5.0,0.0,,77.5,25.3,,1021.9,
2018-02-25,2.1,0.0,4.0,0.0,,70.0,24.0,,1027.9,
2018-02-26,0.4,-2.0,2.0,0.0,,55.9,19.1,,1030.8,
2018-02-27,-1.3,-3.0,1.0,0.0,10.0,43.2,11.3,,1024.4,
2018-02-28,-3.0,-5.0,-1.0,0.0,10.0,55.0,20.8,,1016.5,
2018-03-01,-1.6,-4.0,1.0,0.0,,72.9,37.6,,1001.5,
2018-03-02,-0.3,-1.0,1.0,0.0,10.0,76.2,34.0,,993.1,
2018-03-03,2.6,1.0,4.0,0.0,10.0,87.1,25.5,,992.3,
2018-03-04,6.2,2.0,9.0,4.8,,144.3,11.3,,989.7,
2018-03-05,7.9,6.0,11.0,0.3,,154.0,16.8,,988.3,
2018-03-06,8.4,5.0,10.0,1.5,,204.6,11.8,,988.0,
2018-03-07,7.0,5.0,11.0,1.0,,265.4,13.1,,994.3,
2018-03-08,7.7,6.0,10.0,4.3,,232.3,24.1,,996.4,
2018-03-09,7.3,4.0,12.0,0.0,,135.2,10.8,,1001.2,
2018-03-10,12.1,9.0,15.0,6.4,,211.8,14.6,,994.8,
2018-03-11,8.4,7.0,10.0,0.3,,72.9,14.2,,990.9,
2018-03-12,8.8,7.0,12.0,4.3,,356.3,18.2,,988.8,
2018-03-13,8.2,6.0,11.0,6.1,,262.9,14.7,,1006.7,
2018-03-14,9.2,5.0,13.0,0.0,,142.3,20.7,,1001.2,
2018-03-15,10.0,8.0,13.0,7.1,,117.9,17.3,,989.4,
2018-03-16,10.6,8.0,14.0,1.5,,162.9,13.9,,998.2,
2018-03-17,1.7,-1.0,8.0,1.8,,59.2,22.1,,1006.3,
2018-03-18,0.8,0.0,2.0,0.5,10.0,66.2,25.2,,1008.8,
2018-03-19,1.7,0.0,4.0,0.0,10.0,54.6,18.3,,1015.7,
2018-03-20,5.0,2.0,8.0,3.3,,21.6,12.1,,1028.3,
2018-03-21,6.4,1.0,11.0,0.0,,278.3,14.9,,1030.9,
2018-03-22,8.3,6.0,12.0,0.0,,246.9,19.9,,1019.4,
2018-03-23,9.7,7.0,12.0,0.0,,214.3,20.7,,1001.1,
2018-03-24,8.0,7.0,9.0,2.3,,62.0,10.1,,1000.7,
2018-03-25,9.0,,,0.3,,,,,,
2018-03-26,9.6,7.0,13.0,0.0,,293.1,10.0,,1017.1,
2018-03-27,9.7,6.0,15.0,3.0,,225.8,16.9,,1007.7,
2018-03-28,6.8,5.0,9.0,3.0,,258.6,13.4,,1004.1,
2018-03-29,6.6,4.0,10.0,10.7,,177.8,14.5,,1001.4,
2018-03-30,6.7,5.0,8.0,7.9,,114.0,16.9,,994.9,
2018-03-31,6.5,5.0,9.0,12.7,,242.7,14.8,,996.9,
2018-04-01,6.2,5.0,8.0,1.8,,336.2,13.5,,1010.8,
2018-04-02,9.1,5.0,12.0,11.7,,169.1,14.6,,999.7,
2018-04-03,12.0,10.0,14.0,4.6,,205.2,20.7,,994.1,
2018-04-04,10.9,9.0,13.0,0.5,,185.2,22.8,,993.9,
2018-04-05,8.7,6.0,13.0,0.3,,265.8,18.5,,1013.3,
2018-04-06,10.8,6.0,17.0,0.0,,151.1,17.9,,1011.3,
2018-04-07,12.7,9.0,18.0,0.0,,152.8,12.3,,1005.4,
2018-04-08,10.9,10.0,12.0,0.8,,71.3,5.9,,1008.0,
2018-04-09,9.3,9.0,10.0,7.1,,66.3,13.3,,1007.0,
2018-04-10,10.7,8.0,14.0,11.9,,66.7,11.8,,1001.7,
2018-04-11,9.2,7.4,11.6,5.1,,28.0,10.2,,1006.9,
2018-04-12,9.0,7.0,11.0,1.0,,22.9,10.3,,1004.1,
2018-04-13,9.5,7.0,12.0,0.3,,260.5,10.8,,1007.3,
2018-04-14,12.6,10.0,17.0,0.0,,159.1,12.3,,1015.8,
